NCBI	gene	pHaplo	pTriplo	Domino
440093	H3F3C	0.158628040088447	0.35761655073808	0.74793782
440097	DBX2	0.085512994773172	0.160092317335408	0.42307257
440107	C12orf74	0.24020791391402	0.132651804372944	0.10243095
440107	PLEKHG7	0.258970968343668	0.0735413209421191	0.06282479
440138	ALG11	0.104137499253259	0.241389965023644	0.12519621
440145	MZT1	0.377914341962476	0.109924062727434	0.18687393
440163	RNASE13	0.0878703171208605	0.118945839808497	0.0789497
440193	CCDC88C	0.937048767121421	0.266171290216867	0.2779958
440275	EIF2AK4	0.59283014716181	0.897857335947032	0.81317458
440279	UNC13C	0.324480270598301	0.113548979285116	0.07326463
440307	TTLL13	0.370881221839175	0.181101902439931	NA
440335	SMIM22	0.282805349519237	0.23246845263526	0.09925601
440345	NPIPB4	0.111072732080492	0.228592135239124	0.05698411
440348	NPIPB15	0.342916982890599	0.172680233042717	0.06116292
440350	NPIPB7	0.0712007488979919	0.227661151899608	NA
440387	CTRB2	0.612050204898464	0.401834205836993	0.09134896
440400	RNASEK	0.578008327065122	0.252299611872667	0.127968
440435	GPR179	0.230443721171213	0.234577977977745	0.13299907
440498	HSBP1L1	0.951665759067606	0.135519311906518	0.10570635
440503	PLIN5	0.655814027908012	0.192874035907416	0.15112179
440515	ZNF506	0.0852997101393836	0.104619969436771	0.16609379
440519	ZNF724	NA	NA	0.04892308
440519	ZNF724P	0.113838668097859	0.022764186750212	NA
440533	PSG8	0.0300981505966005	0.209642232884973	0.08611714
440560	PRAMEF11	0.0318595460918708	0.102739707498582	0.10941519
440561	PRAMEF6	NA	NA	0.19760746
440574	MICOS10	NA	NA	0.2313571
440585	FAM183A	0.262513294705165	0.151203149994569	0.0480648
440590	ZYG11A	0.216046803640922	0.301109086568518	0.08891465
440603	BCL2L15	0.0787706892508376	0.303167519767097	0.10078935
440686	HIST2H3PS2	0.159408455486779	0.436419751012999	NA
440689	HIST2H2BF	0.0623369279086772	0.108808567632926	0.67106577
440695	ETV3L	0.0444863753634337	0.242560452013754	0.08491591
440699	LRRC52	0.124550583003302	0.133296698309521	0.37379119
440712	C1orf186	0.204272019462916	0.322613087981368	NA
440712	RHEX	NA	NA	0.1038833
440714	C1orf143	0.308394304376116	0.282736284734871	NA
440730	TRIM67	0.988644254055487	0.52139455039917	0.54298664
440738	MAP1LC3C	0.227773259773167	0.0424872320868102	0.08402488
440804	RIMBP3B	0.127447743520634	0.268614041108329	0.17377795
440822	PIWIL3	0.0486643421002606	0.916694372703264	0.10177322
440829	SHISA8	0.947916019338974	0.614943311535631	0.15604177
440836	ODF3B	0.972900407767125	0.124723646548074	0.10157915
440854	CAPN14	0.597407441495924	0.443501517741901	0.0820885
440955	TMEM89	0.188198527012743	0.238336560643911	0.10116437
440956	IQCF6	0.119856381008105	0.381172639133509	0.18814427
440957	SMIM4	0.11170881488758	0.514869278811925	0.16137123
441024	MTHFD2L	0.0668959638543655	0.577830635941701	0.11690501
441027	TMEM150C	0.243753042813958	0.390837119940702	0.08062274
441054	C4orf47	0.660177505847343	0.935831531401498	0.10567832
441061	MARCH11	0.512644972659329	0.419929177241467	0.27618331
441108	C5orf56	0.342513928449156	0.0917640442864589	0.04908619
441150	C6orf226	0.102348936267349	0.179102159567539	0.10288613
441151	TMEM151B	0.559299305334838	0.825958138896333	0.2223614
441161	OOEP	0.0752152471577926	0.1993600877746	0.09861289
441168	CALHM6	NA	NA	0.15490783
441168	FAM26F	0.186182641074728	0.125583281127876	NA
441234	ZNF716	0.0610470630553768	0.0207064966900451	0.07807298
441250	TYW1B	NA	NA	0.11165694
441272	SPDYE3	0.105292131295538	0.323278517985317	0.17244237
441273	SPDYE2	0.18316344478281	0.388027970958473	0.11798437
441282	AKR1B15	0.0979011193712998	0.251105480987738	0.09184217
441294	CTAGE15	0.0904464865076536	0.193985769341234	0.30566841
441308	OR4F21	0.131785885707836	0.128198137791254	0.14955274
441376	AARD	0.372672103833561	0.199130855982933	0.14085459
441381	LRRC24	0.234436416426413	0.191567505712827	0.70844284
441425	ANKRD20A3	0.112369401713601	0.113785378781806	0.12371608
441430	ANKRD20A2	0.108967821393897	0.108213075131848	0.15966646
441457	NUTM2G	0.118273020905852	0.217465368168383	0.0889953
441459	ANKRD18B	0.239505403606055	0.307178640637709	0.06704164
441476	C9orf173	0.267515937291286	0.962405764357821	NA
441476	STPG3	NA	NA	0.11163997
441478	NRARP	0.832540850613204	0.781701912254109	0.85124912
441549	CDNF	0.77468703569663	0.292187395646894	0.09153068
441581	FRG2B	0.324261038651112	0.309586393083789	0.11233605
441608	OR5B3	NA	NA	0.1213912
441631	TSPAN11	0.312292054768628	0.894945358524521	0.06933693
441639	OR9K2	NA	NA	0.14843979
441669	OR4Q3	0.00718486533647689	0.0274816895474098	0.17339143
441670	OR4M1	0.0110381390402885	0.136757833973508	0.10422598
441864	TARM1	0.10540565853174	0.255181682356084	0.11943327
441869	ANKRD65	0.288061798291152	0.216179452385149	0.09894636
441871	PRAMEF7	0.0835935853234825	0.189479253220266	0.13398368
441911	OR10J3	0.00688179983479723	0.0923668799793509	0.08936222
441933	OR13G1	0.015261724002935	0.0341181666078606	0.11864233
442038	SULT1C3	0.085768377197262	0.298718851612548	0.08416534
442117	GALNTL6	0.634349665175657	0.388789425612447	0.35113826
442184	OR2B3	0.0251361244944522	0.200480415841564	0.10394217
442185	OR2J1	NA	NA	0.05243998
442186	OR2J3	0.0252082820515503	0.200845513341981	0.08298115
442191	OR14J1	0.0155678473735066	0.0425238618685001	0.22430066
442194	OR10C1	0.0717952737773275	0.323259708873425	0.12448193
442213	PTCHD4	0.351527462681521	0.323016518116615	0.08547438
442247	RFPL4B	0.0923163505650945	0.0611571860411317	0.10093551
442319	ZNF727	0.0428850020014626	0.049508005397183	0.15315275
442361	OR2A2	NA	NA	0.08325254
442425	FOXB2	0.773808338909597	0.457736599567112	0.39440705
442721	LMOD2	0.51017506452899	0.993964290189522	0.12017677
443	ASPA	0.543781566094085	0.32048638216485	0.08022615
4430	MYO1B	0.923211765307199	0.813907160886357	0.69683517
4436	MSH2	0.843598950670641	0.198659046069323	0.92569742
4437	MSH3	0.420939230360342	0.487582622307562	0.31921865
4438	MSH4	0.25157880455346	0.404396674525854	0.24590532
4439	MSH5	0.432428017597167	0.580750870744585	0.07238323
444	ASPH	0.376375144083601	0.303876484067332	0.07172328
4440	MSI1	0.982657694878322	0.937722862593514	0.46202265
444882	IGFL4	0.226524305681159	0.278110946517048	0.06773123
445	ASS1	0.915126497311313	0.871178487217451	0.13462974
445328	ARHGEF35	0.155783522241312	0.190134633457571	0.12370739
445329	SULT1A4	0.123495274164069	0.585225577686033	0.13352999
445372	TRIM6-TRIM34	0.170108758674157	0.0776035746475253	NA
445571	CBWD3	0.117406059294457	0.292630700767292	0.06390124
445577	C9orf129	0.151790289449181	0.334050605902717	0.16340235
445582	POTEE	0.0451089628027157	0.241201474817878	0.89679667
445815	AKAP2	0.902538572677521	0.344164267539628	0.09879282
445815	PALM2	0.720201217423171	0.681192627867867	0.10316611
445815	PALM2-AKAP2	0.626607397275391	0.151208904778463	NA
4477	MSMB	0.0561090185118934	0.188011448070644	0.04883188
4481	MSR1	0.0364380307650804	0.0166603910092102	0.06520173
4482	MSRA	0.25500840478305	0.116444447137887	0.06980337
4486	MST1R	0.260344105952097	0.662704911737375	0.97251501
4487	MSX1	0.925661025053416	0.118558448232595	0.99665704
4488	MSX2	0.986966316144261	0.853637248356798	0.99154836
448831	FRG2	0.771238542545883	0.341686440920586	0.13570071
448834	KPRP	0.0957535982098729	0.9984808498084	0.22753138
448835	LCE6A	0.0862116310228978	0.337833485120192	0.10583054
4489	MT1A	0.393837171508248	0.134092449822282	0.17686701
4490	MT1B	0.349273142032857	0.115082481395206	0.08550219
4493	MT1E	0.19210142086818	0.196918594809132	0.13398231
4494	MT1F	0.299278035741205	0.229456968559915	0.05476213
4495	MT1G	0.388131592631873	0.164227473014087	0.05077495
449520	GGNBP1	0.190821969121796	0.208082351457091	NA
4496	MT1H	0.483075900589129	0.202694932549256	0.05874179
4499	MT1M	0.172358808135073	0.160344504348076	0.06052854
4501	MT1X	0.236340256148339	0.437040708203454	0.0875885
4502	MT2A	0.253783031554418	0.295861188963645	0.06960004
4504	MT3	0.172854078177549	0.398703370561919	0.07838465
4507	MTAP	0.529923420176631	0.358059807820347	0.11921061
4521	NUDT1	0.466290678457255	0.0970803507674048	0.06276881
4522	MTHFD1	0.836542903745718	0.84862613114765	0.4402846
4524	MTHFR	0.39164362109362	0.477052249733025	0.07907315
4528	MTIF2	0.354173260547677	0.147065745771626	0.11655988
4542	MYO1F	0.257711854941832	0.227097847111893	0.11525536
4543	MTNR1A	0.733648623639245	0.0508127608463327	0.28340618
4544	MTNR1B	0.138007388813289	0.127231787755365	0.10952201
4547	MTTP	0.145471954887947	0.180858753928828	0.19757281
4548	MTR	0.875601888539656	0.417125869201613	0.09166156
4552	MTRR	0.809966620632125	0.355066150217099	0.05727013
4580	MTX1	0.103945757885503	0.517477773959156	0.0772214
4582	MUC1	0.307975088932026	0.467199602762165	0.3422393
4582	PEMT	0.581543616124774	0.620403941645008	0.07365597
4583	MUC2	0.583094425584076	0.472744464685207	0.15094961
4584	MUC3A	0.106412556841076	0.193767439563674	0.05678032
4585	MUC4	0.0900807580257439	0.0242927154779264	0.17208038
4586	MUC5AC	NA	NA	0.07480707
4588	MUC6	0.695924472582873	0.323603388380466	0.21066332
4589	MUC7	0.0586826109106319	0.0964238304477111	0.15111895
4591	TRIM37	0.357382838845234	0.482336439590144	0.20825338
4593	MUSK	0.176372098774509	0.491271494626692	0.08960515
4594	MMUT	NA	NA	0.12947278
4594	MUT	0.5655801967375	0.0880709945272849	NA
4595	MUTYH	0.281364331875368	0.951973665693337	0.17713315
4597	MVD	0.676775925161055	0.35766604310778	0.0628374
4598	MVK	0.717565943356017	0.824177028271944	0.06168719
4599	MX1	0.778069486779013	0.48138842080115	0.37998282
460	ASTN1	0.906767842157872	0.701231236444922	0.28600167
4600	MX2	0.579245218433702	0.437723401765182	0.08505411
4601	MXI1	0.669901330571095	0.629974657466451	0.4984478
4602	MYB	0.972841189205135	0.825080447310481	0.9993196
4603	MYBL1	0.716417390299922	0.689982121470226	0.99876462
4604	MYBPC1	0.684577245674649	0.345711885932808	0.8043129
4605	MYBL2	0.351732290645363	0.384076390977341	0.99699406
4606	MYBPC2	0.539867762717002	0.505352063796661	0.16655919
4607	MYBPC3	0.527088509357151	0.868252181911684	0.21422942
4608	MYBPH	0.376656167716287	0.507925640096801	0.16176563
4609	MYC	0.928631626602762	0.298521222568746	0.99250909
4610	MYCL	0.86283108535429	0.501082705159811	0.37658812
4613	MYCN	0.981705238495557	0.76644944623175	0.9734144
4615	MYD88	0.40117525075016	0.42957006621929	0.90221348
4616	GADD45B	0.640502441542546	0.307680990478474	0.21813868
4617	MYF5	0.519609565161424	0.353027611611715	0.84378044
4618	MYF6	0.826855517117746	0.247373592306757	0.95206774
4619	MYH1	0.237533713640747	0.445505976171527	0.90971876
462	SERPINC1	0.824844274610951	0.681362546640555	0.66730104
4620	MYH2	0.623228466608329	0.424919949210443	0.84144647
4620	MYPOP	0.340110276443017	0.664459766944094	0.43127872
4621	MYH3	0.622057015237173	0.267438886345635	0.40016578
4622	MYH4	0.0672946684578602	0.226173504842377	0.92126614
4624	MYH6	0.512064728910734	0.948800031684602	0.6628529
4625	MYH7	0.598073966870586	0.971447381222964	0.90671499
4626	MYH8	0.126135061653116	0.294695353327636	0.90216259
4627	MYH9	0.991703586337426	0.996233955390222	0.99993583
4628	MYH10	0.994157052916212	0.999741405082862	0.99979076
4629	MYH11	0.958798149342548	0.647422786989615	0.94276282
463	C16orf47	0.820866762805223	0.241912538331794	NA
463	ZFHX3	0.997137450421558	0.904917440954094	0.96584512
4632	MYL1	0.22564953552648	0.164141069183627	0.53517056
4633	MYL2	0.505340418283431	0.373134458404348	0.25346176
4634	MYL3	0.424554480769534	0.294426603521361	0.59495563
4635	MYL4	0.326116452539093	0.487088849214569	0.12028335
4636	MYL5	0.447438362749239	0.221090579044379	0.30500312
4637	MYL6	0.501559899501048	0.71065267673358	0.56336491
4638	MYLK	0.711645888571396	0.912858627820642	0.73947145
4640	MYO1A	0.18457196224806	0.4594599586361	0.15664941
4641	MYO1C	0.749299074835871	0.706517722624941	0.74559015
4641	NMI	0.108648069418582	0.086556435067516	0.40005113
4642	MYO1D	0.571130084036133	0.73889255220189	0.41261802
4643	MYO1E	0.941977237628025	0.495313549088244	0.3203494
4644	MYO5A	0.887203621282894	0.988332211196263	0.98771137
4645	MYO5B	0.865969349428325	0.824390860794946	0.68538472
4646	MYO6	0.737778369813753	0.44159545653763	0.30762328
4647	MYO7A	0.5612769367421	0.864049703810827	0.29289726
4648	MYO7B	0.302462637316681	0.297881332447749	0.04801405
4649	MYO9A	0.806321995633994	0.746338554664671	0.30249261
4650	MYO9B	0.907548220014968	0.987601948444773	0.79462319
4651	MYO10	0.894954987893904	0.852494501948991	0.12479333
4653	MYOC	0.250069706377811	0.273636109197821	0.13419338
4654	MYOD1	0.870981301071937	0.692499347805059	0.99867019
4656	MYOG	0.778603907511899	0.6216832262329	0.99422361
4659	PPP1R12A	0.976458624074797	0.774758678781994	0.99905525
4660	PPP1R12B	0.442944678760125	0.738405283132849	0.80357862
4664	NAB1	0.683220625754836	0.820755851835333	0.7965636
4665	NAB2	0.430564065027306	0.876296828458878	0.97386258
4666	NACA	0.36896339662262	0.472841524956883	0.13853566
4668	NAGA	0.387706766314294	0.46746444771935	0.07032998
4669	NAGLU	0.113304175321404	0.734882052490738	0.08280125
467	ATF3	0.828965617148933	0.584936392118382	0.95685944
4670	HNRNPM	0.9853015831129	0.966481429246489	0.99965622
4671	NAIP	0.151521541880881	0.351779570799451	0.25283739
4673	NAP1L1	0.977252725285896	0.72131505087491	0.5823878
4676	NAP1L4	0.985678159101107	0.470812897809844	0.83792712
4677	NARS	0.679725051555394	0.49508360589734	0.08276248
4678	NASP	0.912804610418532	0.950124121104656	0.1171514
468	ATF4	0.641616707007523	0.234334680546285	0.88456426
4680	CEACAM6	0.103450850879371	0.131974538956039	0.06836437
4681	NBL1	0.586020835101448	0.981809962840106	0.07131764
4683	NBN	0.357499259996593	0.274541233788905	0.19068059
4684	NCAM1	0.971625075286947	0.903775322604356	0.75464081
4686	NCBP1	0.984400438256117	0.980247477466663	0.996467
4688	NCF2	0.303726620811321	0.12576703263776	0.19568212
4689	NCF4	0.218894635276688	0.208211594446265	0.25136317
4690	NCK1	0.504064747719997	0.916772896916383	0.96548462
4691	NCL	0.986890281402001	0.61305258017585	0.99761933
4692	NDN	0.276076920382287	0.389994123358447	0.41133324
4695	NDUFA2	0.172987607507137	0.695398389074653	0.14089737
4696	NDUFA3	0.218513605749636	0.148480596893127	0.10343008
4697	NDUFA4	0.63519284794395	0.0687664987901654	0.06943173
4698	NDUFA5	0.374821304418598	0.0638226845669298	0.07691369
47	ACLY	0.745462944965657	0.998833704909368	0.98861773
4700	NDUFA6	0.490283548277235	0.51920198549312	0.09254681
4701	NDUFA7	0.534315094660611	0.453750540157764	0.09101217
4702	NDUFA8	0.833294461413516	0.646552406757795	0.32576779
4703	NEB	0.585488652788684	0.149118155886518	0.11411837
4704	NDUFA9	0.9210287251829	0.488869405037184	0.17463795
4705	NDUFA10	0.851431627537966	0.925802933274348	0.05516078
4706	NDUFAB1	0.415311587923954	0.698417730405985	0.17270599
4707	NDUFB1	0.493004716705111	0.0861495362884804	0.14519348
4708	NDUFB2	0.40227410130606	0.318480151162309	0.14710042
4709	NDUFB3	0.441292253499249	0.146820002507332	0.11106369
471	ATIC	0.673070201570676	0.464269684741175	0.28542606
4710	NDUFB4	0.316513372773691	0.402258494793101	0.05145516
4711	NDUFB5	0.676859410004664	0.156299438570882	0.05429134
4712	NDUFB6	0.349992730361933	0.140597924380677	0.12393311
4713	NDUFB7	0.166891276955644	0.699321890881848	0.09896036
4714	NDUFB8	0.270111347589852	0.32814062011446	0.08054154
4715	NDUFB9	0.78761493872212	0.464135290394642	0.09990002
4716	NDUFB10	0.259582234603121	0.310741968943244	0.05280577
4717	NDUFC1	0.650114187220121	0.161791390595225	0.08691215
4718	NDUFC2	0.420591737732747	0.285211405732989	0.12344226
4719	NDUFS1	0.822015411463964	0.430319584191258	0.0548014
472	ATM	0.875065372454027	0.414604200881496	0.63230797
4720	NDUFS2	0.434084449797149	0.884333141496553	0.34667374
4722	NDUFS3	0.234335936199829	0.819633084713689	0.08878369
4723	NDUFV1	0.185650459062127	0.510356771184083	0.1308085
4724	NDUFS4	0.181285420375392	0.265289905205129	0.08306349
4725	NDUFS5	0.246674501641512	0.504990638991521	0.09409779
4726	NDUFS6	0.88656526708172	0.154514134433885	0.07688292
4728	NDUFS8	0.11943424169047	0.579895023686689	0.09726163
4729	NDUFV2	0.672634204321073	0.315536507206816	0.06753252
473	RERE	0.998800307350694	0.981882385884142	0.97964998
4731	NDUFV3	0.243777666549726	0.295041715708089	0.11857601
4734	NEDD4	0.493743167585556	0.555294885067184	0.55182436
4734	RPF1	0.340465203140275	0.238121145390155	0.29159427
4735	SEPT2	0.887024987695427	0.803938462562945	0.37426741
4736	RPL10A	0.792329322970926	0.606316602629384	0.98652732
4738	NEDD8	0.210523256459094	0.942089794288142	0.63223518
4739	NEDD9	0.92076116241354	0.422762530871325	0.76504169
474	ATOH1	0.919995611188895	0.278587557002763	0.9992278
4741	NEFM	0.696052034216554	0.369625558554184	0.15031884
474170	LRRC37A2	NA	NA	0.11362246
474344	GIMAP6	0.160510605299651	0.247195446652787	0.07805166
474354	LRRC18	0.0938403347071761	0.100192743853812	0.54140446
4744	NEFH	0.293250062789613	0.514372893680269	0.12281937
4745	NELL1	0.571000082356495	0.221175825049274	0.17138912
475	ATOX1	0.765792981221254	0.254265464023206	0.0502054
4750	NEK1	0.808662482214986	0.479852802898342	0.1142698
4751	NEK2	0.332884333859613	0.150405356797306	0.11955852
4752	NEK3	0.223405635778687	0.360713898388145	0.07808942
4753	NELL2	0.461459059361158	0.291715129014047	0.2775424
4756	NEO1	0.773026645060203	0.678664160640521	0.56246599
4758	NEU1	0.114973427218618	0.725448725013447	0.09230655
4759	NEU2	0.226201975587276	0.233606956753835	0.22321277
476	ATP1A1	0.974844385004221	0.999992564293308	0.9989986
4760	NEUROD1	0.919003459053696	0.954177778902189	0.9525848
4761	NEUROD2	0.746485344710981	0.968920498030842	0.97351683
4762	NEUROG1	0.659477941695258	0.390316404512443	0.99877569
4763	NF1	0.995928774081268	0.999339932560316	0.99996167
477	ATP1A2	0.439195259547152	0.886994066653496	0.76411955
4771	NF2	0.982481242707614	0.938638493048417	0.99474817
4772	NFATC1	0.99087781253031	0.512825553511754	0.91764994
4773	NFATC2	0.98750675251304	0.997789623083478	0.99930225
4774	NFIA	0.997212686183	0.98191962413137	0.99272935
4775	NFATC3	0.94831526209996	0.899203664870879	0.85550389
4776	NFATC4	0.893897773849396	0.965396761285988	0.88300045
4778	NFE2	0.179179783877888	0.391400339273141	0.96146406
4779	NFE2L1	0.896525153237164	0.872933105760008	0.77382055
478	ATP1A3	0.895444345056018	0.997457103130756	0.94085893
4780	HEBP1	0.597341231568348	0.346599759187993	0.07152844
4780	NFE2L2	0.453910341642188	0.416194405603869	0.97593663
4781	NFIB	0.998790114196564	0.979675111140487	0.99240132
4782	NFIC	0.73972902290264	0.856596389321528	0.98883789
4783	NFIL3	0.878024622826892	0.590250801828822	0.6417079
4784	NFIX	0.989186389501741	0.951622337394689	0.97574663
479	ATP12A	0.316577772883203	0.156929124892898	0.09511512
4790	NFKB1	0.964322618159552	0.976921189385954	0.99995135
4791	NFKB2	0.915462629336021	0.951336551475887	0.99781792
4792	NFKBIA	0.761655955516447	0.919098912408116	0.99907286
4793	NFKBIB	0.26310320096027	0.892540651817467	0.13612495
4794	NFKBIE	0.607304002009187	0.733961320622742	0.51789174
4795	NFKBIL1	0.146480498141628	0.714960781325968	0.3497921
4796	TONSL	0.336861353183268	0.144505807231766	0.06699762
4798	NFRKB	0.97247313855266	0.227201953134476	0.59001608
4799	NFX1	0.679501813679436	0.919074286580536	0.54265543
48	ACO1	0.626292097480449	0.663415449147039	0.07107383
480	ATP1A4	0.123012617445986	0.377747146365086	0.09473703
4800	NFYA	0.862290504923562	0.982679252748504	0.57740537
4801	NFYB	0.795842833756113	0.809899382093923	0.4046892
4802	NFYC	0.734982948078093	0.999145139547904	0.97931588
4803	NGF	0.292041497796375	0.415979631941719	0.96374732
4804	NGFR	0.893295940748312	0.931981881144613	0.94446544
4807	NHLH1	0.106304019068052	0.412389801634774	0.62134895
4808	NHLH2	0.537536398231941	0.588130727268567	0.79436811
4809	NHP2L1	0.47957344059269	0.819343563987908	NA
4809	SNU13	NA	NA	0.99463304
481	ATP1B1	0.912359131687705	0.480986845603177	0.84747503
4811	NID1	0.696924145966913	0.240482242905526	0.21604926
4814	NINJ1	0.103212553222896	0.212160590362268	0.0795059
4815	NINJ2	0.87340005613115	0.0552977259671596	0.15591223
4817	NIT1	0.236543843231278	0.631771435004088	0.05111991
4818	NKG7	0.263951488098952	0.983127312729154	0.05263117
482	ATP1B2	0.194485994746743	0.245346736929056	0.21153349
4820	NKTR	0.971684719239735	0.833693950036603	0.56907351
4821	NKX2-2	0.850515316201633	0.972204919696878	0.90585845
4824	NKX3-1	0.715728633852788	0.186190995392923	0.48617639
4825	NKX6-1	0.858602428522694	0.645933427440085	0.92317462
4826	NNAT	0.155112966097862	0.486196219626689	0.13896748
4829	NMBR	0.0579540496183479	0.0376333124573427	0.15664766
483	ATP1B3	0.436080955355029	0.378193488258366	0.21187721
4830	NME1	0.270382158251306	0.442562009480899	0.27470795
4831	NME2	0.252052462784688	0.342474553260508	NA
4832	NME3	0.151151807050178	0.501440845848085	0.36540299
4833	NME4	0.170316732666895	0.952332802115712	0.10332271
4835	NQO2	0.471076858628228	0.954689046025598	0.05694996
4836	NMT1	0.857310509553882	0.995244349513	0.71564831
4837	NNMT	0.627847184348043	0.251563779289068	0.0551561
4838	NODAL	0.768818903885834	0.691070889440208	0.78004719
4839	NOP2	0.856725542746564	0.760494283257917	0.40536181
4842	NOS1	0.993008887695008	0.933289673265892	0.94288167
4843	NOS2	0.303593179610912	0.549912278282942	0.56444581
4846	NOS3	0.784686305435686	0.730287416353911	0.84385984
4848	CNOT2	0.919348601786431	0.983820923813269	0.97738159
4849	CNOT3	0.992910134208298	0.847052210222331	0.68237262
4850	CNOT4	0.970787387184937	0.949853840222025	0.87687087
4851	HN1	0.449468710299046	0.204850510086527	NA
4851	NOTCH1	0.980499738892527	0.569171135636107	0.99960695
4852	NPY	0.751708298634195	0.260149478184642	0.65010222
4853	NOTCH2	0.947709070582565	0.906263753397766	0.99898614
4854	NOTCH3	0.841302580695537	0.86335495601327	0.99518427
4855	NOTCH4	0.489339874884321	0.705153601623796	0.9383657
4856	NOV	0.673502657355444	0.447533576410222	NA
4857	NOVA1	0.919397717215525	0.902855763437903	0.97691207
4858	NOVA2	0.929065084325418	0.988473136548477	0.56143018
486	FXYD2	0.371425031773464	0.0772792799009675	0.09016616
4860	PNP	0.202078693652188	0.459308790751504	0.08557455
4861	NPAS1	0.856464004145659	0.897942933902256	0.86560459
4862	NPAS2	0.863612473058167	0.537583699881856	0.9866222
4863	NPAT	0.967387045387699	0.515131876622157	0.26901755
4864	NPC1	0.66772288181141	0.974132932273588	0.20877903
4864	POGZ	0.978432828523843	0.975059298421783	0.82366744
4867	NPHP1	0.118549786327746	0.331750440746667	0.61420993
4868	NPHS1	0.522973711251905	0.287242869522756	0.57947623
4869	NPM1	0.991612902410065	0.797488941376553	0.99954543
487	ATP2A1	0.551416370206721	0.367980118207244	0.71831417
4878	NPPA	0.776627318322245	0.490200170976133	0.38640849
4879	NPPB	0.803028293700815	0.409659890942678	0.06895319
488	ATP2A2	0.9941466756253	0.999791378893056	0.99828835
4880	CNP	0.435589169622224	0.978243641855172	0.38663198
4880	NPPC	0.60109811095369	0.239942973749743	0.63969825
4881	NPR1	0.610617118032088	0.958103801176944	0.64736845
4882	AMD1	0.82209912154699	0.902770326129102	0.71540579
4882	NPR2	0.40655238349342	0.673712173111211	0.99307623
4883	NPR3	0.519050881991682	0.42416905315953	0.46593745
4884	NPTX1	0.899094453013106	0.880575769594468	0.76606524
4885	NPTX2	0.336878332186674	0.994492435225705	0.13268249
4886	NPY1R	0.678235370159681	0.292077112204118	0.40750733
4887	NPY2R	0.214552294695048	0.257049361224942	0.15582486
4889	NPY5R	0.325920027410512	0.216950425383913	0.30748743
489	ATP2A3	0.886331361153101	0.322123156091192	0.5266615
4891	SLC11A2	0.289481697518287	0.790924767980784	0.20497369
4893	NRAS	0.536058327824658	0.999670449921508	0.99663668
4897	NRCAM	0.686604762886132	0.826044570841144	0.19117142
4898	NRD1	0.908299436324956	0.575453652075715	NA
4898	NRDC	NA	NA	0.83153727
4899	NRF1	0.94290658536353	0.994886032338576	0.92509479
49	ACR	0.598841007075471	0.207663708924291	0.15746166
490	ATP2B1	0.992844244319403	0.995003283276502	0.99999646
4900	NRGN	0.824209923582539	0.37964260062221	0.59646802
4901	NRL	0.0769293106461255	0.66358811039133	0.33803989
4902	NRTN	0.339371555475736	0.361412327487876	0.17037887
4904	YBX1	0.941713009464952	0.919287931841521	0.99989352
4905	NSF	0.421426989623525	0.844114256423956	0.74701645
4907	NT5E	0.647124366123172	0.330616614229643	0.32127813
4908	NTF3	0.991187759121509	0.314792117411757	0.93465999
4909	NTF4	0.603997956655647	0.547333998741374	0.23135076
4913	NTHL1	0.27979739996137	0.108318667530041	0.07157257
4914	NTRK1	0.370846246307697	0.657913779246906	0.94765306
4915	NTRK2	0.929230665404635	0.980703043048885	0.99725168
4916	NTRK3	0.983436539040467	0.93441424904634	0.99092685
4917	NTN3	0.494424892962135	0.373651730908279	0.21760927
4921	DDR2	0.824672690177869	0.958449446661609	0.82869525
4921	TKT	0.228434818564315	0.581614624977501	0.12099752
4922	NTS	0.146223620677753	0.114608133575917	0.15712573
4923	NTSR1	0.29276048384978	0.134142927878581	0.27199153
492307	C8orf22	0.0620795214965663	0.0831916880933614	NA
492307	PPDPFL	NA	NA	0.05469465
492311	IGIP	0.336892005200509	0.349223412419895	0.42492966
4924	NUCB1	0.136568494579305	0.478191701822478	0.12801156
4925	NUCB2	0.466838354083856	0.310286785323938	0.06851772
4926	NUMA1	0.93353484093346	0.852304882954091	0.99899621
4927	NUP88	0.884470998879937	0.383454513119352	0.13343065
4928	NUP98	0.991735136120483	0.79337418908069	0.99604986
4929	NR4A2	0.984408621193651	0.876863342267801	0.9995761
493	ATP2B2	0.989293414501291	0.995107555645031	0.99983272
493	ATP2B4	0.518211988074977	0.436544246397695	0.93761884
4931	NVL	0.879966838205021	0.665564307116453	0.07320495
493753	COA5	0.0877648642348224	0.286896494785005	0.09642695
4938	OAS1	0.369221111412554	0.120371168025499	0.18738346
493829	TRIM72	0.433342317531556	0.654444782518613	0.31680466
493856	CISD2	0.35137364566324	0.553670160571348	0.22162396
493860	CCDC73	0.0597417889544189	0.297353738121743	0.25824111
493861	EID3	0.3927803362762	0.245598347642305	0.19976409
493869	GPX8	0.464716090877367	0.271829734916255	0.07969293
4939	OAS2	0.497024301306411	0.179214435113095	0.35401355
493901	RNASE12	0.0408226179066973	0.130188321926502	0.10022725
493911	PHOSPHO2	0.0914264754835325	0.0773821158548835	0.13418255
493913	PAPPA-AS1	0.1569342342239	0.166012759317273	NA
4940	OAS3	0.239646494520088	0.0995245908608273	0.41412748
494115	RBMXL1	0.17101786061889	0.323320495496793	0.11568791
494143	CHAC2	0.21645627267731	0.117267289104978	0.08518589
